pagamento_id,pedido_id,forma_pagamento,parcelas,bandeira_cartao,valor_pago,status,data_pagamento
6293,1057,Dinheiro,12,,1765.58,ESTORNADO,2022-01-05
6294,7838,Boleto,2,,7859.86,PAGO,2023-03-24
6295,6469,Cartão,3,Hipercard,10846.36,ESTORNADO,2024-11-16
6296,8947,PIX,9,,9856.06,ESTORNADO,08-26-2023
6297,6097,Dinheiro,-5,,6907.14,PENDENTE,2025-01-08
6298,3179,Dinheiro,2,,1463.97,Pago,2022-01-17
6299,3494,Cartão,5,Hipercard,123.81,ESTORNADO,2022-01-11
6300,2425,,5,,mil,pago,99/99/9999
6301,5538,Cartão,12,,12477.74,ESTORNADO,2022-04-04
6302,1507,Dinheiro,2,,912.81,ESTORNADO,2024-12-08
6303,3129,PIX,1,,0,PAGO,2023-11-04
6304,11297,Dinheiro,1,,7317.69,PAGO,2022-03-24
6305,1523,Dinheiro,4,,13466.39,ESTORNADO,2023-10-08
6306,9046,Boleto,7,,8878.3,PENDENTE,2022-09-02
6307,2552,Cartão,-5,American Express,,ESTORNADO,2022-08-10
6308,7119,PIX,7,,5924.3,Estornado,2022-07-08
6309,5541,Dinheiro,,,10645.1,PENDENTE,2022-08-18
6310,11754,PIX,7,,8473.76,ESTORNADO,2022-03-20
6311,2282,Boleto,5,,7597.21,ESTORNADO,2024-01-15
6312,873,Boleto,4,,11400.77,PENDENTE,2022-02-20
6313,70,Dinheiro,5,,8666.39,ESTORNADO,2023-03-05
6314,4402,Cartão,4,Hipercard,99.2,PENDENTE,2025-01-07
6315,8960,Boleto,7,,14310.06,PAGO,2025-01-09
6316,5508,Cartão,7,,4217.64,PAGO,2022-06-06
6317,6337,Cartão,9,American Express,7316.13,,2024-06-05
6318,3328,Cartão,5,Hipercard,4316.01,PAGO,2022-11-22
6319,9567,Dinheiro,2,,10248.49,ESTORNADO,2023-04-21
6320,1460,PIX,4,,12623.03,ESTORNADO,2023-05-03
6321,5262,PIX,2,,1151.25,ESTORNADO,2022-03-12
6322,7647,Dinheiro,1,,,PAGO,2022-03-30
6323,7642,Cartão,3,Hipercard,13925.67,PAGO,2024-01-24
6324,3256,Boleto,10,,,PENDENTE,2022-07-11
6325,3904,Cartão,12,Hipercard,9369.3,ESTORNADO,2022-05-08
6326,2275,Cartão,doze,American Express,0,Pago,2023-06-17
6327,9474,Cartão,8,Mastercard,9254.16,PENDENTE,2022-08-04
6328,8902,Boleto,5,,2711.4,PENDENTE,2023-11-12
6329,7511,Cartão,7,,10298.63,ESTORNADO,2022-07-13
6330,360,Cartão,-5,Visa,1001.63,ESTORNADO,2024-01-14
6331,5363,Cartão,doze,,,ESTORNADO,2022-09-12
6332,7336,Cartão,6,,2964.8,PENDENTE,2023-11-28
6333,5925,PIX,5,,1279.92,PAGO,2024-10-31
6334,10464,Cartão,3,Visa,1346.67,ESTORNADO,2023-04-23
6335,3267,Cartão,8,,,PAGO,99/99/9999
6336,9860,PIX,5,,9971.13,PENDENTE,2022-11-04
6337,2373,Boleto,10,,0,PAGO,2024-08-08
6338,2203,Dinheiro,6,,5036.31,PAGO,2024-11-01
6339,1014,Boleto,12,,12142.51,ESTORNADO,2022-05-12
6340,3367,PIX,4,,mil,Pagoo,2024-02-06
6341,1770,Cartão,10,Visa,8438.12,PENDENTE,2024-11-03
6342,11361,Cartão,3,,12787.64,ESTORNADO,2022-11-16
6343,565,Cartão,10,,781.59,ESTORNADO,2024-06-20
6344,2706,Cartão,9,,921.72,PENDENTE,2024-06-10
6345,6836,Dinheiro,3,,10588.01,ESTORNADO,2022-01-23
6346,11346,Dinheiro,9,,3896.75,PENDENTE,2023-04-06
6347,443,PIX,doze,,11927.07,PAGO,2023-09-19
6348,3017,PIX,doze,,6545.31,PENDENTE,2024-09-30
6349,7312,Cartão,9,,12948.53,PAGO,2022-05-28
6350,2649,Boleto,5,,3022.29,PAGO,2024-10-11
6351,9073,Pix,1,,,ESTORNADO,2024-12-24
6352,6100,PIX,7,,5698.36,ESTORNADO,2023-11-27
6353,8661,Dinheiro,-5,,11570.44,PAGO,31/02/2025
6354,3549,PIX,3,,9920.77,PAGO,2022-07-15
6355,130,Cartão,7,Elo,14768.12,PENDENTE,2022-10-31
6356,5566,Cartão,10,Elo,,ESTORNADO,2023-09-08
6357,58,Dinheiro,6,,2706.95,PENDENTE,2024-05-13
6358,1494,Cartão,,Visa,10382.56,ESTORNADO,2023-04-21
6359,7898,PIX,2,,9964.4,PAGO,2023-02-11
6360,7224,PIX,4,,1959.96,ESTORNADO,2024-02-06
6361,47,Boleto,doze,,3909.63,PENDENTE,2022-07-25
6362,9902,PIX,7,,5302.0,PAGO,2023-12-05
6363,6155,Cartão,6,Mastercard,8544.81,ESTORNADO,2023-07-31
6364,8861,PIX,12,,4830.21,ESTORNADO,2023-05-15
6365,3256,Cartão,5,American Express,11211.49,ESTORNADO,2023-08-26
6366,1198,Cartão,8,Mastercard,11553.27,PENDENTE,2022-03-20
6367,9035,Boleto,4,,12920.1,ESTORNADO,2022-05-21
6368,7657,Boleto,3,,10420.56,PENDENTE,2024-03-28
6369,9936,Boleto,3,,13285.0,PENDENTE,2022-11-29
6370,3754,PIX,1,,6905.92,ESTORNADO,2023-03-19
6371,8119,Cartão,9,,8374.96,PAGO,2024-06-18
6372,1256,Dinheiro,8,,131.37,PENDENTE,2022-05-24
6373,10328,Boleto,4,,14451.96,PENDENTE,31/02/2025
6374,929,Boleto,11,,5337.37,PENDENTE,2024-04-21
6375,8751,Boleto,-1,,10351.61,ESTORNADO,2024-01-14
6376,6186,Cartão,12,Mastercard,5456.98,PAGO,2024-06-18
6377,530,PIX,2,,10635.02,Estornado,2023-11-29
6378,2416,pix,1,,0,PENDENTE,2023-05-28
6379,6386,Boleto,10,,1337.96,PAGO,2023-07-30
6380,8779,PIX,10,,2346.92,ESTORNADO,2023-05-08
6381,8253,Pixx,11,,11546.64,PENDENTE,2023-12-17
6382,5194,Dinheiro,8,,-500,ESTORNADO,2023-05-31
6383,1020,Boleto,7,,5601.6,ESTORNADO,2022-09-11
6384,331,PIX,8,,8000.5,PAGO,2024-12-22
6385,4555,PIX,3,,0,PAGO,2025-02-17
6386,4912,PIX,11,,7150.39,ESTORNADO,2023-10-06
6387,4429,boleto,8,,1692.5,PENDENTE,2022-06-15
6388,2048,Boleto,-5,,443.35,PAGO ,2023-08-17
6389,842,Boleto,1,,7979.76,ESTORNADO,2022-12-03
6390,4888,PIX,2,,13524.06,ESTORNADO,2022-10-10
6391,2739,Cartão,9,Hipercard,2806.64,PENDENTE,2023-09-22
6392,5335,PIX,8,,11234.19,ESTORNADO,2024-09-11
6393,1323,Cartão,2,Visa,4500.77,Estornado,2023-04-26
6394,1763,Cartão,8,Elo,6940.2,ESTORNADO,2022-08-01
6395,9903,Dinheiro,10,,448.38,PENDENTE,2024-04-09
6396,4639,Dinheiro,11,,12721.87,PAGO,2023-08-20
6397,6476,Boleto,9,,127.91,PENDENTE,2023-09-23
6398,5764,PIX,6,,13716.5,ESTORNADO,2022-01-13
6399,6622,PIX,11,,7523.07,PAGO,2022-09-30
6400,8986,Boleto,5,,2919.77,PENDENTE,2025-03-30
6401,2408,Cartão,4,Hipercard,4640.51,PAGO,2024-11-08
6402,3600,Cartão,5,,5117.12,PAGO,2023-08-28
6403,9771,Boleto,10,,11197.07,PAGO,2022-09-04
6404,3496,PIX,,,14640.63,ESTORNADO,2022-08-14
6405,6068,Cartão,5,Visa,mil,PAGO,2024-12-07
6406,7132,Boleto,2,,,PENDENTE,2025-03-09
6407,2666,Boleto,12,,13250.37,ESTORNADO,2022-03-29
6408,4061,Boleto,5,,5498.66,PAGO,2022-06-19
6409,165,Boleto,12,,7961.49,ESTORNADO,2022-09-14
6410,5194,Dinheiro,-5,,14455.71,Estornado,2022-02-15
6411,8922,Boleto,12,,8638.2,PAGO,2022-12-30
6412,6667,Dinheiro,,,10282.61,PAGO,2025-03-02
6413,4541,Cartão,8,Elo,14778.72,ESTORNADO,2023-09-26
6414,11760,PIX,3,,10072.39,PAGO,2022-01-09
6415,6285,pix,3,,10835.07,,2024-04-21
6416,10809,Boleto,3,,13402.03,ESTORNADO,2025-02-23
6417,3451,Cartão,5,Elo,10612.01,ESTORNADO,2023-11-11
6418,4299,Cartão,9,Visa,12628.22,PAGO,2023-07-22
6419,1197,Dinheiro,5,,R$500,ESTORNADO,2023-11-06
6420,10309,Boleto,2,,4965.43,pago,2023-01-22
6421,2234,Cartão,12,Hipercard,12046.81,PENDENTE,2024-08-23
6422,8111,PIX,8,,,PENDENTE,2024-12-25
6423,7603,Dinheiro,10,,7242.64,ESTORNADO,2022-09-24
6424,5556,PIX,4,,5800.91,ESTORNADO,2024-08-23
6425,909,Cartão,10,American Express,14482.89,PENDENTE,2024-12-24
6426,1154,Cartão,8,American Express,2252.77,PAGO,2023-02-09
6427,325,Dinheiro,12,,0,PAGO,2022-06-09
6428,9564,PIX,7,,8131.41,PENDENTE,2022-10-26
6429,9609,Cartão,4,,9929.66,PAGO,2023-10-10
6430,11232,PIX,9,,476.19,PAGO,2023-09-21
6431,6783,Dinheiro,1,,6408.76,PAGO,2024-02-19
6432,11403,Dinheiro,4,,13726.74,ESTORNADO,2022-12-03
6433,10982,Boleto,doze,,14080.86,PENDENTE,2024-10-27
6434,5559,Cartão,doze,Mastercard,13552.22,ESTORNADO,2025-01-15
6435,7328,Dinheiro,12,,6744.77,PENDENTE,2024-04-04
6436,8312,PIX,8,,8700.2,PENDENTE,2022-07-04
6437,1039,Cartão,5,Hipercard,6731.44,ESTORNADO,2022-05-15
6438,1653,PIX,6,,1820.23,PENDENTE,2025-02-25
6439,7116,Cartao,4,,9437.48,PENDENTE,2024-05-04
6440,401,Dinheiro,9,,12845.2,PAGO,2023-03-23
6441,1683,Dinheiro,3,,6709.93,ESTORNADO,2024/09/23
6442,5785,Cartão,8,,14889.8,pago,2023-03-07
6443,5325,Cartão,8,,792.57,ESTORNADO,2023-03-19
6444,9817,PIX,11,,10995.63,PAGO,2024-04-29
6445,9300,Boleto,9,,5550.66,ESTORNADO,2023-11-15
6446,2896,Boleto,1,,12134.57,PENDENTE,2023/11/21
6447,2723,Dinheiro,1,,10264.34,ESTORNADO,2024-08-25
6448,5903,Dinheiro,7,,,PAGO,2024-11-06
6449,4050,Boleto,1,,8691.94,ESTORNADO,2024-05-28
6450,4777,Boleto,5,,12161.19,ESTORNADO,2024-08-25
6451,8046,Boleto,11,,9520.88,PENDENTE,2025-01-20
6452,5098,Boleto,12,,R$500,PAGO,2022-05-15
6453,496,PIX,-5,,9264.92,PENDENTE,2022-12-09
6454,2145,PIX,7,,6513.21,PENDENTE,2024-03-02
6455,9201,Boleto,10,,2373.2,PAGO,2024-10-24
6456,2114,Boleto,8,,7999.39,PAGO,2023-06-10
6457,8281,Dinheiro,7,,8515.73,PENDENTE,2025-02-05
6458,6765,Cartão,8,American Express,8342.97,PAGO,2023-09-13
6459,7543,Cartão,8,Hipercard,,PAGO,2024-05-04
6460,3730,PIX,-1,,2974.26,PENDENTE,2022-01-19
6461,6325,Dinheiro,4,,3520.3,PENDENTE,2023-11-24
6462,7962,Cartão,9,Visa,916.23,ESTORNADO,2024-01-31
6463,954,Cartão,,Mastercard,4369.29,PENDENTE,2023-07-03
6464,1752,Boleto,10,,7323.29,PENDENTE,2024-02-03
6465,5588,Cartao,1,,7683.92,PENDENTE,2022-07-26
6466,1063,Boleto,2,,5057.52,PENDENTE,05/03/2023
6467,9339,Cartão,,Hipercard,2854.96,PENDENTE,2022-05-21
6468,4545,Cartão,9,,2642.31,PAGO,2025-01-02
6469,7205,PIX,2,,R$500,PENDENTE,2024-07-07
6470,3023,Cartão,11,Hipercard,1479.87,PENDENTE,2024-05-06
6471,7244,Dinheiro,,,7139.28,PAGO,2024-06-23
6472,8413,Cartão,8,Elo,5060.66,PENDENTE,2023-09-04
6473,7736,Boleto,9,,10378.01,PENDENTE,2024-03-17
6474,3323,PIX,2,,7372.39,PAGO,2023-06-29
6475,3184,Cartão,4,Visa,6277.8,PENDENTE,2023-03-16
6476,11905,boleto,12,,2604.0,ESTORNADO,2023-02-06
6477,93,PIX,,,761.8,ESTORNADO,2025-02-08
6478,8470,Dinheiro,8,,11384.22,PENDENTE,2022-10-09
6479,3624,Cartão,4,,6881.95,PENDENTE,2023-07-30
6480,1048,PIX,7,,10889.27,PENDENTE,2024-08-25
6481,6877,Boleto,11,,7580.67,ESTORNADO,2024-06-28
6482,6114,Cartão,4,,2909.43,ESTORNADO,2024-10-04
6483,8065,Dinheiro,3,,14849.8,PENDENTE,2022-08-17
6484,9620,PIX,11,,0,PENDENTE,31/02/2025
6485,4128,Cartão,2,Elo,7268.2,ESTORNADO,04/03/2025
6486,8756,Boleto,1,,13815.16,PAGO,2024-04-11
6487,4207,Cartão,6,Hipercard,,PAGO,2022-12-11
6488,5618,PIX,10,,10857.55,PENDENTE,2022-12-13
6489,2707,Cartão,9,Hipercard,7994.4,PENDENTE,2024-01-15
6490,1232,Dinheiro,1,,8553.83,PAGO,99/99/9999
6491,853,PIX,9,,9494.88,ESTORNADO,2025-02-15
6492,172,Cartão,2,Visa,383.33,PENDENTE,2023-06-20
6493,7544,Boleto,3,,,PENDENTE,2023-03-30
6494,8739,PIX,-1,,12267.47,ESTORNADO,2024-05-07
6495,6049,pix,12,,728.4,Pagoo,2025-04-03
6496,5203,Dinheiro,6,,4750.52,PENDENTE,2022-12-14
6497,2651,PIX,1,,3373.67,PENDENTE,2022-09-01
6498,8916,Boleto,9,,10030.82,PAGO,2022-03-13
6499,6972,Boleto,11,,2190.57,PAGO,2023-01-09
6500,5073,Boleto,5,,13820.33,PENDENTE,2022-10-17
6501,8982,Cartão,3,American Express,7900.48,ESTORNADO,2024-07-22
6502,2019,Boleto,7,,6731.91,PENDENTE,2024-09-20
6503,5747,Boleto,11,,,Pagoo,2024-02-11
6504,2513,Cartão,5,American Express,14189.62,PAGO,2024-10-14
6505,7329,Dinheiro,12,,,ESTORNADO,2024-01-04
6506,1355,Dinheiro,10,,2819.6,pago,31/02/2025
6507,5100,Cartão,9,Hipercard,14273.69,PAGO,2024-10-11
6508,43,Boleto,7,,10641.61,PENDENTE,2022-06-27
6509,3356,Boleto,4,,14600.9,ESTORNADO,2025-04-08
6510,5262,Dinheiro,,,11309.3,ESTORNADO,2024-08-07
6511,9244,Boleto,2,,4445.96,PENDENTE,2022-04-30
6512,10102,Cartão,1,Hipercard,10454.02,PAGO,2022-07-08
6513,2739,Dinheiro,11,,0,PENDENTE,99/99/9999
6514,5575,Dinheiro,5,,5710.04,PAGO,2023-06-25
6515,1814,Boleto,2,,8306.14,ESTORNADO,2024-02-27
6516,6211,Boleto,4,,8254.34,ESTORNADO,2023-04-11
6517,11110,Cartão,1,,14320.28,PENDENTE,2023-09-07
6518,5320,Cartão,2,Elo,9318.78,PENDENTE,2023-08-20
6519,6105,PIX,1,,6983.14,PENDENTE,2022-07-28
6520,4872,Boleto,11,,11223.88,ESTORNADO,2022-02-08
6521,270,Cartão,11,Mastercard,10752.48,PENDENTE,2024-05-24
6522,3677,Dinheiro,12,,11842.77,PAGO,2023-08-11
6523,6937,Cartão,0,American Express,-500,pago,2025-02-10
6524,3936,PIX,8,,4155.46,ESTORNADO,2023-07-27
6525,1492,Dinheiro,,,13394.97,PENDENTE,2022-08-22
6526,830,Cartão,6,Hipercard,9697.0,PENDENTE,2024-10-05
6527,8173,,9,,3355.29,PAGO,2022-01-18
6528,2876,Dinheiro,10,,12269.82,Estornado,2022-07-24
6529,1431,Boleto,9,,14802.65,PAGO,2024-05-13
6530,578,Boleto,1,,1618.68,PENDENTE,2023-07-14
6531,4508,PIX,7,,1302.25,PAGO,2024-11-22
6532,11936,Cartão,2,Visa,2440.83,PENDENTE,2023-11-14
6533,1583,PIX,10,,6982.12,Pendente,2023-08-30
6534,8114,Cartão,9,Mastercard,6147.9,PENDENTE,2023-10-26
6535,11462,Cartão,-1,,10989.42,PENDENTE,2022-04-22
6536,4154,Dinheiro,7,,3297.55,ESTORNADO,2024-06-10
6537,6003,PIX,4,,-500,PAGO,2024-04-27
6538,4528,Cartão,doze,Visa,8531.32,PENDENTE,2025-03-19
6539,771,Dinheiro,9,,11865.89,ESTORNADO,2024-08-05
6540,5885,Boleto,11,,0,PENDENTE,2022-03-15
6541,7265,Dinheiro,3,,10172.05,PAGO,2022-10-10
6542,5087,Boleto,4,,,PENDENTE,2023-06-09
6543,7809,Dinheiro,6,,4407.69,PENDENTE,2023-03-21
6544,5624,Boleto,4,,,ESTORNADO,2024-09-12
6545,7579,Cartão,-1,Elo,4676.72,ESTORNADO,2024-04-10
6546,8840,Dinheiro,6,,,PENDENTE,2024-05-23
6547,7586,Boleto,11,,5727.92,PENDENTE,2023-08-25
6548,7908,Cartão,12,Hipercard,6776.55,ESTORNADO,2023-07-02
6549,11100,PIX,-1,,5021.69,PENDENTE,2023-12-05
6550,1845,Cartão,5,Hipercard,8327.89,PENDENTE,2022-07-07
6551,7824,PIX,8,,12617.61,ESTORNADO,2023-05-11
6552,6533,Dinheiro,2,,3569.19,PENDENTE,2024-06-25
6553,11945,Dinheiro,12,,8582.38,PENDENTE,2022-11-24
6554,9125,PIX,9,,mil,ESTORNADO,2023-05-11
6555,3566,Cartão,3,Hipercard,2926.1,ESTORNADO,2022-03-26
6556,144,Boleto,3,,9174.13,PENDENTE,2023-10-22
6557,8196,Cartão,-1,,9543.16,PAGO,2022-05-18
6558,6916,Cartao,,,0,PAGO,2022-11-30
6559,3849,PIX,3,,5975.91,ESTORNADO,2022-11-22
6560,4837,PIX,8,,12950.4,PAGO,2022-09-15
6561,6792,PIX,2,,8756.55,ESTORNADO,2022-03-15
6562,38,Boleto,11,,11186.03,PAGO,2023-04-12
6563,4626,Dinheiro,-5,,5635.03,ESTORNADO,2024-10-23
6564,1092,pix,5,,307.99,PAGO,2024-09-23
6565,4360,Dinheiro,9,,4157.4,PAGO ,2022-06-04
6566,10071,Cartão,5,,2263.99,PAGO,2024-02-09
6567,4304,Boleto,1,,11943.4,PAGO,2024-03-19
6568,1082,PIX,5,,972.66,PAGO,2024-11-10
6569,11206,Cartão,12,Visa,1742.67,PAGO,2024-12-18
6570,4524,Dinheiro,,,14317.48,ESTORNADO,2024-05-21
6571,8251,Boleto,4,,6664.13,ESTORNADO,2024-04-17
6572,7727,Dinheiro,5,,4802.63,PENDENTE,2024-07-16
6573,6551,Cartao,9,,,ESTORNADO,2023-04-22
6574,611,PIX,6,,10558.62,Pagoo,31/02/2025
6575,2536,PIX,,,7368.28,PENDENTE,2024-05-27
6576,6601,Dinheiro,9,,13085.45,PAGO,2024-06-28
6577,4240,Boleto,6,,3205.08,PAGO,2024-07-02
6578,1754,Cartão,3,American Express,6152.7,PENDENTE,2022-10-29
6579,4534,Dinheiro,5,,11991.09,ESTORNADO,2023-03-12
6580,5023,Cartão,5,Elo,13382.56,ESTORNADO,2025-04-08
6581,1816,Cartão,2,Visa,968.91,ESTORNADO,2022-03-18
6582,11608,PIX,9,,5537.44,PENDENTE,2022-05-23
6583,6483,Cartão,11,Visa,12200.65,PENDENTE,2022-05-25
6584,1776,Dinheiro,7,,1319.73,Estornado,2022-09-25
6585,8264,Dinheiro,0,,2307.39,ESTORNADO,2023-05-22
6586,7030,PIX,0,,5496.64,PENDENTE,2022-12-14
6587,1670,PIX,2,,13763.36,PAGO,2024-08-26
6588,712,Dinheiro,1,,11487.81,PAGO,2022-02-25
6589,985,PIX,11,,7320.71,PAGO,2022-04-30
6590,11713,Dinheiro,3,,,ESTORNADO,2023-07-31
6591,9550,Cartão,4,,0,PENDENTE,99/99/9999
6592,4455,Boleto,2,,3188.59,PENDENTE,2023-02-07
6593,6262,PIX ,,Elo,11494.27,PENDENTE,2023-10-28
6594,1551,Boleto,3,,7979.88,ESTORNADO,2022-01-15
6595,3300,Dinheiro,1,,11926.58,ESTORNADO,2022-12-28
6596,790,Dinheiro,11,,10519.81,PAGO,2023-05-18
6597,4150,PIX,4,,14548.45,PAGO,2022-07-07
6598,6874,PIX,4,,10412.44,PENDENTE,2022-07-13
6599,2747,Cartão,,Hipercard,12128.01,PENDENTE,2023-02-22
6600,5725,PIX,7,,7048.82,ESTORNADO,2024-04-09
6601,7748,Dinheiro,2,,14458.76,PENDENTE,2023-02-12
6602,5720,Cartão,-5,Elo,10964.15,PAGO,2023-11-17
6603,1960,Cartão,4,Mastercard,11586.13,PAGO,2024/05/27
6604,92,Dinheiro,5,,1341.69,PENDENTE,2024-10-26
6605,4037,PIX,11,,12141.19,ESTORNADO,2022-11-11
6606,538,,6,,3326.89,pago,2022-03-19
6607,5130,Pixx,9,,R$500,ESTORNADO,2023-07-24
6608,3463,Boleto,12,,3290.39,ESTORNADO,04/01/2024
6609,10560,PIX,5,,6148.98,PENDENTE,2024-07-25
6610,5920,PIX,5,,11671.69,PENDENTE,2022-05-14
6611,5756,PIX,1,,7046.05,ESTORNADO,2023-12-17
6612,7469,Cartão,8,American Express,4780.64,PENDENTE,2022-10-26
6613,5151,PIX,7,,13569.33,ESTORNADO,2023-07-08
6614,858,Cartão,12,,11009.76,ESTORNADO,2024-01-02
6615,6348,Boleto,8,,10759.95,PAGO,2023-05-18
6616,10946,Boleto,3,,R$500,PAGO,2024-09-18
6617,3859,Boleto,9,,7823.24,ESTORNADO,2023-04-10
6618,4411,PIX,6,,3424.91,PENDENTE,2024-11-03
6619,327,Boleto,6,,13242.85,PAGO,2022-01-28
6620,1218,PIX,9,,5503.47,ESTORNADO,2024-02-17
6621,4519,Cartão,12,American Express,7081.97,PAGO,2022-06-10
6622,1896,Dinheiro,8,,4645.21,PAGO,2022-05-01
6623,11279,Boleto,10,,533.55,PAGO,2022-06-16
6624,8061,Dinheiro,9,,0,PAGO,2025-02-26
6625,5971,Cartão,12,Hipercard,2320.28,PAGO,2022-03-13
6626,6335,Boleto,9,,341.85,ESTORNADO,2022-04-06
6627,9383,Cartão,5,American Express,11294.29,PAGO,2023-01-21
6628,6656,Cartão,1,,0,PENDENTE,2023-04-17
6629,9382,PIX,2,,12247.68,ESTORNADO,2025-02-05
6630,3383,PIX ,3,,0,PAGO,2025-01-07
6631,6925,Cartão,10,American Express,13832.81,PAGO,2022-07-29
6632,5073,Boleto,5,,2642.01,PAGO,2022-01-08
6633,10077,PIX,5,,14246.98,PAGO,2022-06-04
6634,4101,PIX ,9,,13195.3,Pagoo,2022-05-05
6635,1642,Boleto,8,,8872.35,PAGO,2022-11-30
6636,7524,PIX,8,,2548.49,PENDENTE,2024/02/29
6637,3484,Cartão,1,Elo,11110.81,PENDENTE,2022-03-08
6638,2195,PIX,2,,33.32,PENDENTE,2022-12-25
6639,8313,Dinheiro,12,,6610.15,pago,2024-08-28
6640,11078,Dinheiro,6,,8606.7,PENDENTE,2024-06-30
6641,1088,Cartão,-1,Mastercard,12917.69,PENDENTE,2024-10-24
6642,5308,Boleto,5,,10000.3,ESTORNADO,2024-06-21
6643,7039,Boleto,7,,8329.25,PAGO,2023-05-30
6644,728,Cartão,,Mastercard,185.73,PAGO,2022-04-04
6645,4732,Cartão,5,Hipercard,R$500,ESTORNADO,2022-12-30
6646,11079,Dinheiro,1,,2159.73,PAGO,2023-07-24
6647,3970,Boleto,10,,1717.59,ESTORNADO,2023-05-13
6648,11054,Boleto,2,,12594.87,Pendente,2025-01-02
6649,8352,Dinheiro,3,,3902.55,PAGO,2025-03-11
6650,10227,PIX,11,,10970.39,PENDENTE,2023/12/28
6651,475,Cartão,1,Elo,9014.86,ESTORNADO,99/99/9999
6652,7824,Cartão,-1,Visa,1523.32,Pagoo,2022-11-03
6653,699,Cartão,12,,8778.45,ESTORNADO,2023-11-24
6654,5430,Boleto,4,,3224.97,PAGO,2022-03-15
6655,738,Cartão,1,American Express,14786.43,PENDENTE,2024-04-23
6656,1475,Dinheiro,3,,2141.36,PENDENTE,2022-01-20
6657,8712,PIX,3,,12097.82,PAGO,2022-07-12
6658,2657,Dinheiro,12,,7757.29,PAGO,2024-02-13
6659,2504,Boleto,7,,7115.23,PAGO,2022-05-30
6660,5131,Dinheiro,8,,3608.48,ESTORNADO,2024-03-12
6661,2126,PIX ,5,,3024.96,PENDENTE,2022-02-23
6662,2348,Cartão,11,Visa,1355.68,PENDENTE,2023-11-02
6663,3541,Cartão,3,Hipercard,11063.32,PENDENTE,2024-11-05
6664,9583,Dinheiro,8,,9361.91,PENDENTE,2024-01-16
6665,2659,PIX,12,,6690.93,PENDENTE,2022-09-04
6666,2595,PIX,11,,7651.73,ESTORNADO,2022-02-12
6667,6705,Cartão,11,Hipercard,6531.49,PAGO,2022-06-20
6668,7561,Cartão,3,Elo,12095.43,Pagoo,2022-02-20
6669,10053,PIX,9,,9125.51,PENDENTE,2023-08-03
6670,9514,Dinheiro,12,,14936.73,ESTORNADO,2023-12-05
6671,9930,Cartão,3,Hipercard,1122.34,PENDENTE,2022-09-10
6672,6936,Cartão,6,American Express,9554.87,ESTORNADO,2023-02-14
6673,3734,Boleto,-5,,1203.04,PENDENTE,2022-01-22
6674,7002,PIX,2,,14817.42,PENDENTE,2022-01-15
6675,8433,PIX ,11,,249.77,PENDENTE,2024-10-02
6676,6025,pix,7,,6805.91,ESTORNADO,2023-07-21
6677,7136,PIX,10,,4459.13,PENDENTE,2023-02-18
6678,11146,PIX,8,,10165.24,PENDENTE,2024-02-14
6679,8588,PIX,11,,R$500,PAGO,2024-03-16
6680,6902,Dinheiro,3,,mil,ESTORNADO,2023-08-19
6681,3569,Boleto,7,,12134.07,PAGO,2023-05-07
6682,7633,Cartão,4,Hipercard,2584.24,Pago,2024-09-16
6683,2174,Dinheiro,1,,12795.63,ESTORNADO,2022-11-14
6684,9724,Boleto,1,,,,2022-05-22
6685,9828,PIX,11,,5371.07,ESTORNADO,07-09-2022
6686,1689,PIX,5,,3236.13,ESTORNADO,2022-08-06
6687,9672,PIX,3,,5831.47,ESTORNADO,99/99/9999
6688,7100,Boleto,9,,2578.03,PAGO,2022-09-09
6689,9236,Dinheiro,12,,4440.05,ESTORNADO,2024-03-21
6690,10009,Dinheiro,4,,6844.97,PAGO,2023-01-25
6691,4100,Dinheiro,6,,13389.28,ESTORNADO,2023-01-09
6692,6587,PIX,11,,14624.42,PENDENTE,2024-06-12
6693,8576,PIX,9,,-500,PENDENTE,2022/03/06
6694,1758,Dinheiro,8,,5762.92,ESTORNADO,2025-03-19
6695,869,PIX,5,,14341.41,PAGO,2024-04-03
6696,1274,Cartão,1,Visa,3936.83,PENDENTE,2022-05-16
6697,8048,Dinheiro,8,,,PENDENTE,2025-02-14
6698,5057,Dinheiro,10,,,Estornado,2023-05-26
6699,6387,Cartão,2,Mastercard,4999.18,ESTORNADO,2024-02-08
6700,4650,Cartão,9,American Express,,ESTORNADO,2024-01-23
6701,3854,Boleto,9,,,PENDENTE,2024-09-02
6702,115,Cartão,10,American Express,,PAGO,2023-04-04
6703,911,PIX,12,,3485.31,ESTORNADO,2023-08-28
6704,6633,Dinheiro,11,,1362.5,PENDENTE,2022-10-18
6705,7234,pix,3,,12321.46,PENDENTE,2022-01-02
6706,2401,Boleto,8,,,PAGO,2022-01-23
6707,686,Cartão,10,Mastercard,14265.85,PENDENTE,2022-11-06
6708,8648,Dinheiro,9,,2891.35,PAGO,2022-12-20
6709,5753,PIX,-5,,6274.52,ESTORNADO,2023-08-29
6710,7746,PIX,12,,3335.96,PENDENTE,2025-01-02
6711,2861,Dinheiro,1,,9657.64,PAGO,2022-11-19
6712,1986,Cartão,12,Visa,14327.87,PAGO,2025-03-31
6713,3773,PIX ,11,,2083.45,ESTORNADO,2025-04-15
6714,8031,Boleto,7,,13534.99,ESTORNADO,2022-04-17
