pedido_id,cliente_id,produto_id,quantidade,preco_unitario,desconto,frete,valor_total,status,data_pedido
6512,619,649,6,5712.19,0.03,71.91,33316.86,ENVIADO,2025-02-26
6513,754,1431,5,1274.11,,102.84,5390.4,CANCELADO,2025-03-18
6514,291,692,9,4728.51,0.09,102.79,38829.29,pago,2022-06-29
6515,1313,510,5,11397.01,0.16,22.71,47890.15,CANCELADO,2024-05-06
6516,115,397,dez,8249.76,0.22,103.55,25842.8,PAGO,2025-02-02
6517,701,367,1,7600.7,0.24,148.6,5925.13,PENDENTE,2024-01-14
6518,165,353,7,12585.07,0.26,85.97,65276.63,PAGO,2022-06-03
6519,763,1118,4,12428.33,0.25,86.0,37370.99,ENVIADO,2022-04-26
6520,503,406,-1,5087.55,0.17,19.01,8464.34,PAGO,2023-03-16
6521,826,199,-5,12748.46,0.05,86.8,109086.13,CANCELADO,2023-06-20
6522,818,315,10,8855.96,0.19,74.45,71807.73,ENVIADO,2022-07-05
6523,496,805,8,12867.11,0.27,132.57,75276.49,CANCELADO,2025-03-11
6524,599,11,10,5568.53,0.09,50.69,50724.31,ENVIADO,2022-08-18
6525,1252,552,3,3442.9,0.22,37.08,8093.47,ENVIADO,2022-04-07
6526,389,659,9,9778.4,0.08,135.68,81100.83,ENVIADO,2022-11-15
6527,76,1244,10,11659.82,0.18,143.4,95753.92,PENDENTE,2024-05-09
6528,548,682,10,4724.26,,136.31,35095.83,CANCELADO,2024-08-27
6529,153,869,5,9913.64,0.04,,47692.38,PAGO,2022-12-02
6530,1,463,6,14857.31,0.0,,89190.01,ENVIADO,2024-01-03
6531,871,421,6,8507.13,0.27,111.77,37373.0,Pagoo,2025-03-31
6532,225,345,5,6984.48,0.09,83.2,31862.58,ENVIADO,2023-07-23
6533,81,827,3,9295.09,0.18,88.82,22954.74,PAGO,2022-10-03
6534,636,415,6,9111.86,0.14,68.84,0,PAGO,2024-02-26
6535,650,532,7,10432.42,0.21,42.82,57734.1,PENDENTE,2023-07-12
6536,935,808,2,3454.67,0.25,90.35,5272.36,PENDENTE,2024-12-18
6537,895,712,2,6084.7,0.3,79.15,8597.73,PAGO,2022-11-12
6538,1409,885,5,13025.29,0.24,59.71,49555.81,PENDENTE,2024-02-28
6539,153,913,6,9206.85,0.1,108.77,49825.76,ENVIADO,2024-06-21
6540,710,37,7,9201.97,0.2,48.22,51579.25,ENVIADO,2024-12-30
6541,736,137,10,969.82,0.25,112.67,7386.32,ENVIADO,2022-10-25
6542,400,298,1,9506.18,0.17,125.71,8015.84,PENDENTE,2022-11-20
6543,92,112,9,10253.66,0.15,128.79,78569.29,ENVIADO,2024-05-27
6544,500,306,dez,4440.27,0.1,142.88,40105.31,ENVIADO,2022-09-04
6545,219,535,2,1658.28,0.03,50.91,3267.97,PAGO,2024-01-29
6546,1240,215,1,10855.89,0.12,33.89,9587.07,CANCELADO,2022-07-15
6547,868,353,7,2209.21,0.26,127.5,0,CANCELADO,2025-03-21
6548,460,708,3,8110.89,0.23,63.53,18799.69,PENDENTE,2024-01-12
6549,412,181,3,8433.02,0.18,73.59,20818.82,CANCELADO,2023-07-02
6550,43,786,8,13973.3,0.07,113.09,104074.44,PENDENTE,2022-09-03
6551,1358,632,3,11215.59,,112.21,33086.04,PENDENTE,2022-07-24
6552,763,382,2,12362.15,0.18,47.12,20321.05,PAGO,2025-04-01
6553,413,173,7,3868.94,,104.39,24478.71,PENDENTE,2023-07-22
6554,538,148,8,14778.72,0.15,66.79,100562.09,CANCELADO,18/08/2023
6555,180,688,2,6525.49,0.0,65.65,13116.63,ENVIADO,2025-03-19
6556,814,1006,3,10835.07,,134.31,31989.42,ENVIADO,2023-01-15
6557,687,1333,6,1962.11,0.13,114.85,,PAGO,2025-02-23
6558,216,605,10,2927.78,0.09,138.15,26780.95,PENDENTE,2023-02-15
6559,340,1124,7,13315.39,0.07,127.83,86811.02,PENDENTE,2024-03-29
6560,1295,491,2,10342.71,0.09,64.96,R$500,CANCELADO,2024-10-02
6561,1078,763,6,1676.13,,97.98,8847.38,PENDENTE,2023-04-13
6562,78,140,3,11241.21,,63.52,32100.97,ENVIADO,2022-07-21
6563,603,91,8,378.61,0.14,62.0,2666.84,ENVIADO,2024-08-08
6564,494,990,7,7063.44,0.23,109.71,38181.65,CANCELADO,2022-01-07
6565,219,727,6,2954.71,0.05,38.43,16880.28,PENDENTE,2025-03-22
6566,258,921,9,2984.22,0.05,98.74,25613.82,PAGO,2023-01-06
6567,607,210,10,3791.7,0.26,63.57,28122.15,ENVIADO,2024-04-05
6568,1106,521,2,7416.43,0.16,76.51,12536.11,PAGO,2024-05-22
6569,492,977,10,5710.55,0.03,113.7,55506.03,PENDENTE,2023-05-07
6570,66,668,1,5912.17,0.07,100.08,5598.4,PAGO,12-02-2024
6571,904,137,1,14048.8,0.18,135.4,11655.42,ENVIADO,15/05/2024
6572,827,1131,3,4085.66,0.01,66.85,12201.26,ENVIADO,2023-03-25
6573,581,385,1,14005.76,0.19,76.51,11421.18,ENVIADO,2024-11-06
6574,376,1325,3,4739.39,0.0,112.43,14330.6,PAGO,2023-11-26
6575,926,1177,3,4548.82,0.15,17.2,11616.69,ENVIADO,07-08-2024
6576,626,644,2,12313.43,0.06,28.79,23178.04,ENVIADO,2025-04-01
6577,513,593,10,4767.64,0.1,50.16,42958.92,PAGO,2022-05-10
6578,811,287,8,8426.25,0.13,47.21,58693.91,PAGO,2022-07-07
6579,527,1259,5,814.38,0.28,39.06,2970.83,ENVIADO,2024-11-13
6580,358,228,6,4837.42,0.26,,21491.05,ENVIADO,99/99/9999
6581,877,1099,4,6508.76,0.16,34.77,21904.2,PENDENTE,2023-09-05
6582,892,634,2,6135.27,0.13,104.68,10780.05,ENVIADO,2024/09/23
6583,362,135,8,14889.8,0.04,68.39,0,PENDENTE,2023-08-10
6584,156,496,1,12955.87,0.21,31.7,10266.84,PENDENTE,2023-05-12
6585,690,751,3,8967.98,0.12,61.41,23736.88,ENVIADO,2025-03-08
6586,379,327,7,3429.37,0.23,123.84,18608.14,PENDENTE,2023-07-16
6587,829,27,6,14871.25,0.25,108.05,67028.68,PAGO,2023-10-19
6588,477,49,10,7649.01,0.19,43.64,62000.62,CANCELADO,2024-08-17
6589,37,827,2,7799.09,0.29,,11178.53,PENDENTE,12-16-2023
6590,630,477,2,1618.63,0.24,72.63,2532.95,PENDENTE,2024-10-08
6591,912,139,3,1253.22,0.08,121.28,3580.17,PENDENTE,2023-12-29
6592,654,106,3,8722.28,0.19,28.39,21223.53,ENVIADO,2022-07-27
6593,965,1021,5,1885.94,0.13,114.19,,CANCELADO,2023/12/11
6594,316,65,1,1703.78,0.22,70.22,1399.17,ENVIADO,2024-11-17
6595,279,641,7,5140.58,0.24,21.79,27369.68,PAGO,2024-01-30
6596,162,328,5,6996.39,0.14,135.63,30220.11,PAGO,2024-04-06
6597,829,175,6,12276.24,0.28,56.26,53089.62,PENDENTE,2023-09-15
6598,281,828,3,6959.61,0.15,106.3,17853.31,ENVIADO,2025-02-11
6599,182,601,2,12414.34,0.28,135.1,mil,ENVIADO,2023-06-10
6600,863,461,6,1092.64,0.03,,6476.69,ENVIADO,03-25-2023
6601,75,119,-1,5236.53,0.23,68.3,16196.81,ENVIADO,2022-01-19
6602,396,908,7,14541.95,0.07,65.8,94733.89,CANCELADO,2022-06-14
6603,243,880,10,7299.59,0.15,68.88,62115.39,PENDENTE,2024-12-30
6604,381,805,1,2428.73,0.09,67.95,2278.09,PAGO,2023-07-03
6605,730,911,2,4609.28,0.15,67.25,7903.03,PENDENTE,2024-02-03
6606,901,1333,6,6475.02,0.15,51.16,33073.76,ENVIADO,2022-07-26
6607,668,67,6,1011.14,0.18,51.24,5026.05,PENDENTE,99/99/9999
6608,564,215,7,2854.96,0.29,135.63,14324.78,Pago,31/02/2025
6609,724,828,10,11431.76,0.18,39.26,93779.69,CANCELADO,2023-12-27
6610,116,497,6,8050.31,,,38658.34,CANCELADO,2023-02-16
6611,62,925,7,13771.46,0.25,132.33,72432.5,PENDENTE,2023-03-31
6612,829,441,2,1672.79,0.15,107.41,2951.15,ENVIADO,2022-08-06
6613,990,532,8,1815.85,0.24,16.38,11056.75,ENVIADO,2022-06-24
6614,578,49,3,2547.37,0.28,44.44,5546.76,PAGO,2023-01-20
6615,227,432,3,1183.39,0.15,65.1,3082.74,ENVIADO,2023-04-21
6616,214,263,8,10601.9,0.17,139.84,70536.46,PENDENTE,2024-10-19
6617,64,1359,4,4836.63,,135.81,18321.54,PENDENTE,2024-11-18
6618,562,24,4,7142.62,0.12,,25152.81,PAGO,2025-04-03
6619,721,912,10,14187.73,0.17,25.14,117783.3,PAGO,2023-03-17
6620,622,574,6,11952.83,0.16,29.25,60271.51,PENDENTE,2024-04-11
6621,772,412,dez,1840.32,0.17,136.41,4718.81,PENDENTE,2023-12-17
6622,173,694,7,9164.72,0.14,145.99,55317.6,PENDENTE,2023-02-25
6623,207,962,5,8274.42,0.13,147.64,36141.37,ENVIADO,2023-07-31
6624,911,236,4,12899.25,0.15,21.53,43878.98,ENVIADO,2023-01-05
6625,835,64,6,9440.75,0.25,117.12,42600.5,PENDENTE,2023-03-30
6626,59,730,4,9457.35,0.19,145.42,30787.23,CANCELADO,2024-12-27
6627,735,780,6,13469.18,0.26,35.16,59838.32,CANCELADO,2022-04-16
6628,827,138,6,2228.39,0.15,125.07,11489.86,CANCELADO,2022-09-20
6629,367,408,4,6685.71,0.17,92.37,22288.93,CANCELADO,2022-01-12
6630,799,1065,7,5232.34,0.16,54.25,30820.41,PENDENTE,2023-03-25
6631,849,461,8,6348.96,0.17,42.77,42199.86,PAGO,21/07/2024
6632,371,591,4,1012.85,,50.71,3615.94,Cancelado,2022-03-04
6633,600,725,5,11225.71,0.1,35.78,50551.47,PAGO,2022-12-11
6634,168,354,2,7837.21,0.16,120.13,13286.64,CANCELADO,2023-01-04
6635,494,958,3,1226.32,0.13,94.4,mil,Cancelado,99/99/9999
6636,228,650,8,3132.9,0.01,102.09,24914.66,CANCELADO,2022-11-23
6637,732,1233,-1,8564.8,0.11,47.47,30538.16,,2024-06-25
6638,605,366,2,1991.31,0.23,133.77,3200.39,PENDENTE,06/04/2022
6639,349,23,8,7540.16,0.01,116.54,59834.61,CANCELADO,2024-10-27
6640,38,206,3,7619.93,0.04,112.89,22058.29,CANCELADO,2022-10-24
6641,934,393,9,3225.4,0.22,12.62,22654.93,CANCELADO,2023-05-30
6642,875,262,2,10595.06,0.3,21.48,14854.56,PENDENTE,2022-10-19
6643,743,566,10,13238.49,0.06,134.73,-500,ENVIADO,2022-10-17
6644,971,323,8,9066.5,0.15,142.98,61795.18,PAGO,2024-11-04
6645,914,713,10,3371.85,0.29,50.34,23990.47,ENVIADO,2023-01-11
6646,276,969,7,1915.16,0.22,73.14,10529.91,ENVIADO,2025-01-31
6647,924,864,7,13396.91,0.0,95.49,93873.86,ENVIADO,2023-05-28
6648,312,1482,2,6429.1,0.06,144.33,12231.04,PAGO,2023-08-02
6649,961,537,1,1529.35,0.09,81.98,1473.69,PENDENTE,2024-07-31
6650,1443,690,9,14836.7,0.15,114.06,113614.82,PENDENTE,2023-10-21
6651,956,421,1,5579.96,0.02,136.18,5604.54,PENDENTE,2023-02-01
6652,967,687,5,1800.14,0.17,91.38,7561.96,CANCELADO,2025-02-23
6653,339,791,8,3483.91,0.02,119.94,27433.79,ENVIADO,2024-04-09
6654,349,982,2,6494.67,0.12,,11448.8,,17/09/2022
6655,142,225,7,12286.12,0.16,143.55,72385.94,ENVIADO,2022-01-28
6656,907,392,1,11735.93,0.22,12.47,,PAGO,2025-04-14
6657,146,242,9,4703.78,0.26,35.24,31362.41,PAGO,2025-02-06
6658,995,757,5,14355.22,0.13,56.97,62502.18,ENVIADO,2023-09-12
6659,35,611,4,12204.0,0.13,53.73,42523.65,pago,2022-01-21
6660,786,298,1,9049.81,0.24,114.76,6992.62,CANCELADO,2023-02-19
6661,47,379,6,9204.23,0.25,85.08,41504.11,CANCELADO,2022-02-21
6662,476,1297,8,13821.44,0.08,89.92,101815.72,CANCELADO,2023-07-24
6663,56,702,8,4675.26,0.1,132.56,0,Cancelado,2023-03-08
6664,478,341,3,12007.68,0.17,50.61,29949.73,ENVIADO,2022-05-13
6665,740,328,2,13813.75,0.22,149.61,21699.06,CANCELADO,2025-03-28
6666,1007,1076,6,12298.23,0.12,58.58,64993.23,PENDENTE,2022-02-19
6667,283,843,-1,3222.9,0.2,73.54,23278.42,PAGO,2024-07-13
6668,327,412,6,8040.98,0.25,14.66,36199.07,PAGO,2022-11-30
6669,983,449,8,11841.08,0.07,79.79,88177.43,ENVIADO,2022-06-12
6670,809,212,6,2804.39,0.01,84.72,16742.8,ENVIADO,2024-01-25
6671,894,805,8,9012.57,0.13,31.55,62759.04,PAGO,2022-04-25
6672,387,90,5,7529.82,0.23,22.03,29011.84,PENDENTE,2022-01-29
6673,432,381,1,547.68,0.09,14.9,513.29,PENDENTE,2022-09-20
6674,728,126,5,311.36,0.03,31.42,1541.52,PAGO,2023-05-05
6675,1484,455,4,11739.96,0.05,58.74,44670.59,CANCELADO,2023-11-14
6676,99,126,10,6982.12,0.12,23.9,R$500,CANCELADO,2025-04-03
6677,215,518,7,2941.75,0.04,17.49,19786.05,CANCELADO,2023-01-07
6678,951,195,2,10989.42,0.13,123.32,0,CANCELADO,2022-04-22
6679,260,490,7,3297.55,0.22,73.71,18078.33,ENVIADO,2024-04-18
6680,799,235,0,12561.85,0.2,54.38,90499.7,ENVIADO,2023-07-20
6681,687,765,9,11454.22,0.16,53.88,86647.78,PAGO,2022/08/21
6682,990,1208,4,724.14,0.29,81.33,2137.89,PENDENTE,2022-02-08
6683,474,362,6,7975.51,0.21,102.53,37906.45,PENDENTE,2024-02-02
6684,767,935,6,8071.24,0.01,94.09,48037.26,PAGO,2022-11-28
6685,1185,874,6,1195.18,0.21,29.28,5694.43,PENDENTE,2023-04-23
6686,595,711,1,813.17,0.12,45.88,761.47,PAGO,2023-03-20
6687,24,877,4,14421.2,0.29,109.31,41065.52,PENDENTE,2023-01-04
6688,64,426,9,8671.58,0.13,15.69,67914.16,CANCELADO,2023-11-13
6689,119,180,1,9882.85,0.24,22.47,7533.44,ENVIADO,2023-10-22
6690,454,271,10,2513.88,0.04,11.06,24144.31,ENVIADO,2023-06-18
6691,391,907,7,7104.59,0.25,19.13,37318.23,ENVIADO,2024-09-15
6692,462,362,7,6849.78,0.23,48.19,36968.5,PAGO,2024-06-08
6693,483,34,1,9485.83,0.06,19.0,8935.68,PAGO,2023-04-09
6694,176,508,7,13944.36,0.21,102.45,77214.76,PAGO,2024-09-09
6695,614,438,4,8906.27,0.14,49.0,30686.57,PAGO,2023-05-01
6696,43,1414,6,678.68,0.26,68.23,3081.57,ENVIADO,2025-03-16
6697,686,1484,7,1090.95,0.28,130.43,5628.82,PAGO,2025-02-02
6698,744,119,7,6378.39,,14.08,37519.01,PENDENTE,2022-11-06
6699,310,586,8,10577.77,0.28,,61061.23,CANCELADO,2023-01-10
6700,392,958,1,2752.78,0.25,129.32,2193.91,PENDENTE,2022-09-10
6701,127,60,dez,3109.42,0.01,148.29,9383.27,PENDENTE,2023-01-30
6702,873,312,1,13773.04,,18.47,13240.59,PENDENTE,2022-06-30
6703,408,506,6,9589.86,0.07,29.31,53540.73,CANCELADO,2025-04-10
6704,483,884,0,13254.8,0.13,36.63,80758.36,PENDENTE,2022-07-06
6705,887,128,2,8756.55,0.17,81.59,14617.46,CANCELADO,12/03/2023
6706,3,543,5,9424.12,0.06,141.34,44434.7,,2024-08-13
6707,360,298,5,12405.99,0.04,146.7,R$500,PENDENTE,2024-01-06
6708,514,168,6,12926.55,0.11,48.33,69076.11,CANCELADO,2025-01-07
6709,891,499,-1,6825.8,0.13,48.67,41617.79,PAGO,2022-06-04
6710,901,290,,7740.22,0.08,19.2,64108.22,ENVIADO,2023-02-11
6711,385,1289,6,13972.11,0.08,119.63,77245.68,ENVIADO,2023-06-15
6712,657,696,2,9952.52,0.06,19.24,18729.98,pago,2022-12-03
6713,105,697,1,13214.58,0.03,26.83,,ENVIADO,2024-11-12
6714,837,389,9,2999.96,0.08,76.13,24915.8,ENVIADO,2024-08-14
6715,67,725,1,9406.25,0.13,148.19,8331.63,ENVIADO,2022-11-15
6716,485,657,7,8857.65,,149.09,48511.86,ENVIADO,2022-12-30
6717,426,760,6,7533.03,,48.68,38919.11,CANCELADO,18/07/2022
6718,141,1173,2,3502.01,0.13,110.94,6204.44,CANCELADO,2022-03-19
6719,310,1252,1,8580.91,0.2,11.73,6876.46,PENDENTE,31/02/2025
6720,47,789,10,6438.38,0.3,128.7,mil,PAGO,2024-06-28
6721,265,844,6,5480.3,0.17,106.5,27398.39,CANCELADO,2024-07-02
6722,110,180,3,6152.7,0.14,72.06,15946.03,PENDENTE,2023-07-21
6723,311,819,0,3633.81,0.16,31.84,30555.84,CANCELADO,2023-01-13
6724,814,640,6,5198.07,0.05,109.21,29738.21,PAGO,2023-02-10
6725,65,428,10,1434.05,0.1,87.12,12993.57,PAGO,2022-04-07
6726,378,323,6,12591.25,0.02,119.88,74156.43,PAGO,2025-02-17
6727,406,256,5,12585.51,0.26,65.89,46632.28,PAGO,2024-03-23
6728,427,89,9,10008.11,0.28,42.93,64895.48,PENDENTE,2025-03-21
6729,28,517,7,2701.42,0.13,79.28,16530.93,ENVIADO,2023-05-22
6730,440,35,1,5496.64,0.23,98.4,4330.81,CANCELADO,2024-12-21
6731,174,687,6,1546.64,0.24,138.44,7191.12,PENDENTE,2022-09-22
6732,616,866,1,10427.76,0.14,117.18,9085.05,ENVIADO,2022-03-26
6733,1409,607,1,9011.06,0.02,130.11,8960.95,CANCELADO,2023-10-19
6734,595,564,6,8498.58,,123.03,50094.68,CANCELADO,2023-08-07
6735,14,400,5,13780.24,0.17,113.8,57301.8,PAGO,2022-12-15
6736,1423,115,4,5871.05,0.18,103.85,19360.89,PAGO,2024-06-11
6737,414,789,9,7560.61,,99.33,64062.09,ENVIADO,2022-05-16
6738,1167,387,4,7474.53,0.02,74.38,29374.54,PAGO,2024-11-22
6739,906,772,5,5678.08,0.22,34.51,22179.02,PENDENTE,2024-03-04
6740,176,196,1,12594.21,,78.25,9397.97,ENVIADO,2022-11-26
6741,87,148,3,7046.79,,58.0,19507.14,PAGO,2022-12-29
6742,288,405,2,7042.44,0.22,112.08,11098.29,ENVIADO,2024-04-10
6743,742,346,5,5982.82,0.05,84.75,28503.14,ENVIADO,2024-01-15
6744,454,104,-1,9316.77,0.18,59.24,15338.74,ENVIADO,2023-07-19
6745,1367,785,3,2911.53,0.3,59.13,6173.34,PENDENTE,2024-08-10
6746,499,227,1,7187.26,0.1,47.98,6516.51,PAGO,2022-02-27
6747,199,559,2,453.07,0.29,110.63,R$500,CANCELADO,2022-12-06
6748,824,1421,7,4118.68,,33.49,24251.33,CANCELADO,2022-01-09
6749,182,231,9,9824.98,0.2,57.37,70797.23,PAGO,2023-08-14
6750,154,785,1,7478.22,0.27,21.21,5480.31,PENDENTE,2022-06-09
6751,615,337,10,6094.05,0.02,43.58,R$500,PENDENTE,31/02/2025
6752,352,20,1,4299.85,0.27,137.36,3276.25,PENDENTE,2023-08-31
6753,734,830,4,14356.3,0.16,126.37,48363.54,CANCELADO,2024-04-17
6754,706,479,2,10312.02,0.1,101.32,18662.96,PAGO,2023-07-15
6755,428,730,3,5954.12,0.04,33.3,17181.17,PAGO,2022-03-27
6756,645,483,7,3223.51,0.05,45.64,21481.98,CANCELADO,2024-04-19
6757,413,140,0,1271.29,0.06,82.94,7253.02,PENDENTE,2024-08-03
6758,610,380,10,2951.2,0.16,90.17,24880.25,ENVIADO,2025-04-03
6759,150,236,2,3916.84,0.18,61.57,6485.19,pago,2022-06-20
6760,554,227,3,9341.24,0.2,25.03,22444.01,PAGO,2022-05-22
6761,1189,487,6,360.94,0.23,86.99,1754.53,PENDENTE,2023-07-23
6762,661,1373,7,7195.15,,99.83,48451.24,ENVIADO,2023-01-07
6763,460,818,5,13686.57,0.06,,64399.09,PENDENTE,2022-03-14
6764,949,874,5,11073.64,0.24,123.68,42203.51,Pago,2022-06-02
6765,992,931,9,5503.47,,19.61,36177.41,ENVIADO,2022-05-27
6766,242,842,8,12080.61,0.28,148.93,69733.24,PAGO,2024-10-08
6767,808,407,8,4645.21,0.03,47.17,36094.0,ENVIADO,2022-05-01
6768,320,259,10,533.55,0.07,87.09,5049.1,ENVIADO,2022-06-16
6769,504,946,8,8115.67,0.28,102.29,0,PAGO,2024-09-15
6770,963,374,9,3124.97,0.22,29.52,21966.81,pago,2024-02-06
6771,36,845,3,5812.12,0.11,13.01,15531.37,PENDENTE,2025-01-11
6772,405,476,10,2019.8,0.25,115.37,15263.87,PAGO,2022-12-21
6773,337,416,4,12700.46,0.19,,0,PAGO,2024-07-02
6774,872,940,10,1421.5,0.24,89.86,10893.26,PENDENTE,2023-04-02
6775,566,535,4,1050.88,0.15,35.03,3608.02,PAGO,2024-11-22
6776,943,212,5,4600.16,0.09,84.42,21015.15,PENDENTE,2024-03-09
6777,504,124,4,12418.18,0.22,131.8,38876.52,PENDENTE,2023-06-25
6778,1002,950,4,8000.04,0.06,132.46,30212.61,CANCELADO,2024-08-19
6779,87,809,7,7533.16,0.08,73.52,48587.07,ENVIADO,2022-04-21
6780,430,250,,485.53,0.07,51.06,1405.69,PAGO,99/99/9999
6781,1308,647,10,11580.65,0.24,29.66,88042.6,PENDENTE,2023-05-03
6782,752,250,-5,12425.54,0.19,33.75,60421.87,ENVIADO,2023-04-25
6783,186,194,9,11518.18,,,75790.74,ENVIADO,2024-07-24
6784,51,444,3,13445.34,0.26,,29938.3,PAGO,2023-05-25
6785,367,91,8,12843.59,0.21,103.39,81274.88,PENDENTE,2022-12-12
6786,648,435,4,2107.47,0.21,147.68,6807.29,PAGO,2024-09-16
6787,385,797,4,12784.88,0.03,18.26,49623.59,CANCELADO,2023-06-29
6788,675,147,4,6620.85,0.19,134.7,21586.25,ENVIADO,2024-02-07
6789,1078,357,0,4553.86,0.22,46.77,14254.81,PAGO,2024-10-24
6790,739,1042,4,564.94,0.3,128.76,1710.59,PAGO,2024-07-26
6791,23,737,5,4809.55,0.28,61.81,17376.19,PENDENTE,2022-01-16
6792,1145,172,2,13878.2,0.06,45.07,26136.09,ENVIADO,2023-06-08
6793,283,800,8,4004.32,0.17,70.94,26659.62,CANCELADO,2022-09-01
6794,872,369,-5,1155.23,0.3,121.87,6591.16,ENVIADO,2022-10-17
6795,19,845,7,13360.36,0.27,123.36,68394.8,PAGO,2023-01-07
6796,16,1468,2,14971.73,0.15,46.71,25498.65,PAGO,03/10/2022
6797,1054,376,5,2737.92,0.07,11.99,12743.32,ENVIADO,2022-11-27
6798,36,623,1,11648.95,0.28,10.29,8397.53,PENDENTE,2025-03-08
6799,195,760,10,4439.65,0.03,102.25,43166.85,PAGO ,2022-08-11
6800,548,377,4,3224.97,0.02,104.74,12746.62,PAGO,2023-02-08
6801,106,9,1,12303.15,0.07,148.0,0,PENDENTE,2024-04-23
6802,93,441,3,2141.36,0.3,90.74,4587.6,ENVIADO,2023-06-30
6803,652,1439,9,323.1,0.24,132.51,2342.51,CANCELADO,2024-07-30
6804,615,1399,2,11151.48,0.05,134.86,21322.67,ENVIADO,2024-01-24
6805,796,157,6,6551.46,0.25,52.79,29534.36,PAGO,2022-02-23
6806,452,246,1,10880.56,,99.78,8369.01,PAGO,2024-11-24
6807,517,133,-5,4238.18,0.12,59.26,22436.85,CANCELADO,11-13-2022
6808,181,823,2,3447.41,0.02,76.64,0,CANCELADO,2023-03-19
6809,713,165,3,11063.32,0.08,139.11,30673.87,ENVIADO,2024-08-28
6810,506,639,3,7376.6,0.1,89.16,20005.98,CANCELADO,2024-06-09
6811,754,127,0,1079.98,0.13,46.77,7563.43,CANCELADO,2024-04-09
6812,671,522,10,4324.75,0.27,77.09,31647.76,PAGO,2024-07-28
6813,658,581,10,2989.86,0.13,25.47,26037.25,PENDENTE,2025-03-10
6814,554,948,8,3498.71,,20.02,21292.18,PAGO,2023-03-30
6815,484,581,2,7769.31,0.09,94.01,14234.15,PENDENTE,2022-09-09
6816,950,684,5,10290.84,0.17,143.42,42850.41,ENVIADO,2022-06-20
6817,654,859,6,4930.89,0.2,129.07,23797.34,ENVIADO,2025-01-22
6818,914,127,2,6361.58,0.1,131.11,11581.95,PENDENTE,2022-11-17
6819,205,802,3,3433.67,0.1,21.06,9291.97,CANCELADO,2023-03-09
6820,1029,796,3,175.62,0.24,27.07,427.48,CANCELADO,2024-07-23
6821,1008,499,8,4994.16,0.0,24.71,39977.99,PENDENTE,2023-08-19
6822,593,477,3,7372.42,0.11,137.85,-500,ENVIADO,2022-03-26
6823,803,546,5,14388.09,0.29,70.97,51148.69,CANCELADO,2025-01-23
6824,24,932,2,3041.71,0.18,57.45,5045.85,,2023-01-26
6825,118,21,3,11388.95,0.13,11.42,29736.58,PAGO,2022-03-25
6826,371,95,dez,8523.65,0.04,140.05,16505.46,ENVIADO,2024-08-20
6827,864,187,1,11295.1,0.15,110.11,9710.95,ENVIADO,2022-09-07
6828,239,664,9,7026.93,0.21,89.04,50050.51,ENVIADO,2023-03-13
6829,246,60,7,496.32,0.06,148.89,3414.68,ENVIADO,2024-08-13
6830,244,934,3,7278.45,0.21,35.21,17285.14,PAGO,2023-11-08
6831,581,1308,8,909.39,0.14,117.25,6373.85,CANCELADO,2024-01-03
6832,857,1093,5,6120.55,0.21,57.03,24233.2,PAGO,99/99/9999
6833,631,788,7,7242.62,0.03,96.44,,ENVIADO,2023-11-26
6834,751,1282,6,3277.03,0.25,140.57,14887.2,PENDENTE,2024-04-27
6835,833,600,6,13684.17,0.18,96.42,67422.54,PAGO,2023-10-12
6836,505,510,9,1233.74,0.22,,8726.28,Pago,2024-09-14
6837,178,533,dez,8844.31,0.15,94.18,15129.51,PENDENTE,2022-07-05
6838,313,554,dez,9948.99,0.01,97.08,78893.08,CANCELADO,2024-08-06
6839,958,519,5,11687.13,0.25,25.29,43852.03,PAGO,2025-02-22
6840,1024,765,2,7800.57,0.2,74.43,12555.34,ENVIADO,2023-10-19
6841,445,877,8,5762.92,0.2,44.63,36927.32,PAGO ,2025-03-19
6842,55,94,5,14341.41,0.03,33.72,69589.56,ENVIADO,24/10/2022
6843,268,777,5,13465.78,0.09,87.49,61356.79,PAGO,2022-12-21
6844,503,422,8,7136.65,0.15,14.58,48543.8,PENDENTE,2024-07-29
6845,888,317,7,13720.4,,16.13,,PAGO,2025-02-03
6846,194,753,7,8782.36,0.04,56.53,59073.99,PENDENTE,2022-01-23
6847,385,552,5,3461.05,0.26,139.34,12945.23,PAGO,2023-06-22
6848,377,480,4,4922.62,0.15,47.08,16783.99,,2022-09-27
6849,582,8,9,8525.33,0.18,39.54,62956.48,PAGO,2023-04-04
6850,57,884,10,8044.48,0.0,42.39,80487.19,CANCELADO,2023-06-08
6851,625,821,5,13220.79,0.23,102.53,51002.57,PENDENTE,2023-09-13
6852,591,456,6,1406.17,0.04,,8119.86,PENDENTE,2022-05-06
6853,866,1355,6,2559.95,0.3,85.59,10837.38,ENVIADO,2023-05-16
6854,1182,1101,9,12267.03,0.01,87.36,109386.6,ENVIADO,2024-05-11
6855,919,868,4,12096.78,0.12,120.26,42700.93,ENVIADO,2022-04-01
6856,416,478,6,9674.03,,39.78,48796.89,CANCELADO,2023-10-12
6857,59,59,dez,5318.92,0.17,81.29,44228.33,pago,2025-04-05
6858,71,596,2,12096.63,0.29,140.32,17317.53,PAGO,2024-04-13
6859,576,36,9,14517.25,0.12,144.68,115121.3,Pago,2024-04-13
6860,167,73,6,5978.84,0.01,137.94,35652.25,PAGO,2022-05-23
