pedido_id,cliente_id,produto_id,quantidade,preco_unitario,desconto,frete,valor_total,status,data_pedido,status_data
5311,669,350,8.0,5107.6,0.17,80.39,33960.7,ENVIADO,2023-05-11,PEDIDO COM DATA
5313,827,262,10.0,5313.72,0.21,28.39,42006.78,CANCELADO,2022-11-24,PEDIDO COM DATA
5314,371,702,9.0,5183.37,0.17,80.39,38753.37,PENDENTE,2024-09-20,PEDIDO COM DATA
5317,673,850,8.0,14258.3,0.01,75.79,113001.53,PENDENTE,2023-10-15,PEDIDO COM DATA
5318,942,422,3.0,9473.17,0.14,39.71,24480.49,CANCELADO,,PEDIDO SEM DATA
5319,201,204,3.0,50.83,0.15,80.39,251.99,ENVIADO,2022-08-17,PEDIDO COM DATA
5321,927,401,6.0,9912.86,0.14,120.28,51270.64,PAGO,2022-12-02,PEDIDO COM DATA
5322,582,195,1.0,8275.89,0.28,122.45,6081.09,PENDENTE,2022-08-25,PEDIDO COM DATA
5324,512,904,3.0,6413.91,0.04,132.74,18604.8,PENDENTE,,PEDIDO SEM DATA
5325,513,866,5.0,12790.13,0.03,18.95,62051.08,CANCELADO,2022-02-25,PEDIDO COM DATA
5326,559,195,2.0,4718.27,0.07,88.99,8864.97,CANCELADO,2022-07-22,PEDIDO COM DATA
5327,592,673,2.0,13330.29,0.06,141.33,25202.28,PAGO,2023-06-22,PEDIDO COM DATA
5328,775,644,8.0,5968.97,0.09,141.69,25248.04,PAGO,2025-02-20,PEDIDO COM DATA
5330,129,367,7.0,11098.79,0.01,114.6,77029.21,ENVIADO,2022-06-17,PEDIDO COM DATA
5331,766,282,6.0,5044.98,0.24,140.73,23145.84,PENDENTE,2024-09-13,PEDIDO COM DATA
5333,986,533,9.0,867.82,0.01,26.52,7758.8,PAGO,2023-12-30,PEDIDO COM DATA
5336,331,206,5.0,12042.16,0.21,55.51,47622.04,PENDENTE,2024-04-05,PEDIDO COM DATA
5337,161,930,3.0,12097.86,0.21,41.43,28713.36,PENDENTE,2022-09-15,PEDIDO COM DATA
5338,408,377,8.0,1234.76,0.02,20.95,9701.47,ENVIADO,2023-10-07,PEDIDO COM DATA
5339,617,532,5.0,3420.89,0.23,14.81,13185.24,CANCELADO,,PEDIDO SEM DATA
5340,740,782,8.0,2198.38,0.27,117.56,12956.1,PAGO,2024-07-16,PEDIDO COM DATA
5341,3,186,4.0,6072.41,0.15,98.52,20744.71,ENVIADO,,PEDIDO SEM DATA
5342,749,273,6.0,3052.46,0.21,44.06,14512.72,ENVIADO,2023-07-03,PEDIDO COM DATA
5343,226,361,10.0,905.5,0.17,81.85,-500.0,PAGO,2022-12-05,PEDIDO COM DATA
5344,10,865,5.0,4299.81,0.19,71.26,17485.49,CANCELADO,2023-06-17,PEDIDO COM DATA
5345,331,917,3.0,11677.02,0.25,105.72,26379.01,PENDENTE,2023-09-03,PEDIDO COM DATA
5347,879,713,-5.0,6229.85,0.18,108.48,40976.3,PAGO,2024-12-12,PEDIDO COM DATA
5348,130,913,5.0,3286.71,0.1,12.69,14802.89,PENDENTE,2024-03-23,PEDIDO COM DATA
5350,565,383,6.0,9557.18,0.11,104.06,51139.4,ENVIADO,2024-06-17,PEDIDO COM DATA
5353,495,745,8.0,1052.76,0.16,57.7,7132.25,PENDENTE,2023-11-18,PEDIDO COM DATA
5355,95,107,1.0,1669.19,0.24,123.68,1392.26,CANCELADO,2024-10-11,PEDIDO COM DATA
5356,945,279,4.0,4418.48,0.01,129.8,17626.98,PAGO,2023-09-06,PEDIDO COM DATA
5358,9,791,5.0,7939.55,0.18,95.02,32647.18,ENVIADO,2025-04-03,PEDIDO COM DATA
5359,760,76,7.0,7937.96,0.13,79.48,48421.66,ENVIADO,2022-12-09,PEDIDO COM DATA
5360,672,266,10.0,12564.26,0.19,114.16,-500.0,PENDENTE,2022-01-31,PEDIDO COM DATA
5361,52,115,6.0,7324.43,0.22,51.28,34329.61,ENVIADO,2023-08-17,PEDIDO COM DATA
5364,535,331,9.0,11326.8,0.09,70.32,92836.81,PENDENTE,2023-11-16,PEDIDO COM DATA
5365,144,829,5.0,6024.44,0.21,71.53,23868.07,PENDENTE,2025-01-21,PEDIDO COM DATA
5366,717,246,7.0,12326.62,0.22,146.27,67449.62,PENDENTE,2022-01-19,PEDIDO COM DATA
5367,404,587,6.0,7625.82,0.22,131.38,35820.22,PENDENTE,2024-01-02,PEDIDO COM DATA
5368,306,427,1.0,5016.96,0.22,137.13,4050.36,CANCELADO,2023-05-10,PEDIDO COM DATA
5369,264,361,10.0,11520.13,0.04,59.99,110653.24,PENDENTE,2023-01-30,PEDIDO COM DATA
5373,914,946,3.0,4593.33,0.06,145.45,13098.64,CANCELADO,2025-02-04,PEDIDO COM DATA
5374,939,398,7.0,11861.69,0.28,30.93,59813.85,ENVIADO,,PEDIDO SEM DATA
5375,294,946,10.0,12567.07,0.07,137.1,117010.85,PENDENTE,2022-06-30,PEDIDO COM DATA
5378,753,697,3.0,12509.21,0.2,119.39,30141.49,CANCELADO,2024-12-14,PEDIDO COM DATA
5379,407,315,9.0,8205.77,0.24,82.9,56210.37,PENDENTE,2025-03-06,PEDIDO COM DATA
5380,377,920,8.0,12875.39,0.28,14.8,74177.05,PAGO,2024-02-20,PEDIDO COM DATA
5382,944,202,3.0,9699.19,0.24,125.15,22239.3,PAGO,2023-01-29,PEDIDO COM DATA
5383,136,524,7.0,11516.65,0.24,106.15,61374.73,CANCELADO,2023-04-09,PEDIDO COM DATA
5385,578,659,10.0,4081.43,0.05,62.85,38836.43,ENVIADO,2024-04-28,PEDIDO COM DATA
5386,63,113,7.0,7752.68,0.21,106.73,42979.05,ENVIADO,2022-06-11,PEDIDO COM DATA
5387,917,590,6.0,1955.58,0.24,58.72,8976.16,CANCELADO,2023-06-10,PEDIDO COM DATA
5388,341,364,7.0,7756.24,0.04,55.91,52177.84,CANCELADO,,PEDIDO SEM DATA
5389,688,479,8.0,626.48,0.02,80.39,4999.5,ENVIADO,2024-05-19,PEDIDO COM DATA
5390,355,427,5.0,13181.57,0.1,78.91,59395.98,PAGO,2024-06-30,PEDIDO COM DATA
5393,273,590,2.0,1508.88,0.24,16.65,25248.04,PENDENTE,2023-07-30,PEDIDO COM DATA
5394,643,816,2.0,13489.28,0.08,141.59,24961.87,PAGO,2022-01-03,PEDIDO COM DATA
5396,955,271,9.0,7118.05,0.11,43.52,57059.1,ENVIADO,2023-05-13,PEDIDO COM DATA
5397,241,535,7.0,6410.5,0.09,89.96,40924.85,ENVIADO,2023-12-19,PEDIDO COM DATA
5398,768,977,10.0,10448.9,0.3,80.39,73271.79,ENVIADO,2023-04-12,PEDIDO COM DATA
5399,565,754,2.0,924.53,0.24,92.91,1498.2,ENVIADO,,PEDIDO SEM DATA
5400,270,494,5.0,11340.88,0.26,128.01,42089.27,PENDENTE,2022-09-09,PEDIDO COM DATA
5401,994,342,8.0,4877.26,0.06,72.75,36749.75,ENVIADO,2025-03-17,PEDIDO COM DATA
5402,918,754,8.0,8631.9,0.22,121.25,53984.31,PAGO,2022-02-08,PEDIDO COM DATA
5404,21,798,7.0,3805.73,0.29,46.94,18961.42,PAGO,2022-08-01,PEDIDO COM DATA
5405,789,777,8.0,5521.18,0.21,80.59,34974.45,PAGO,2022-10-23,PEDIDO COM DATA
5406,523,371,6.0,2302.19,0.13,47.05,12064.48,PAGO,2022-08-22,PEDIDO COM DATA
5407,604,367,6.0,4091.06,0.09,55.47,22392.66,PAGO,2024-11-14,PEDIDO COM DATA
5408,74,776,8.0,12655.9,0.15,93.61,86153.73,CANCELADO,2022-08-04,PEDIDO COM DATA
5409,2,691,4.0,5319.21,0.06,88.71,20088.94,CANCELADO,2025-03-06,PEDIDO COM DATA
5411,326,52,2.0,509.67,0.06,80.39,974.06,CANCELADO,2023-07-23,PEDIDO COM DATA
5412,988,837,9.0,9273.69,0.07,84.59,77705.38,CANCELADO,2022-11-22,PEDIDO COM DATA
5413,890,370,5.0,8382.51,0.17,59.67,34847.09,PAGO,2022-09-16,PEDIDO COM DATA
5414,225,535,7.0,8150.01,0.24,19.79,43377.84,ENVIADO,2023-10-19,PEDIDO COM DATA
5419,623,10,4.0,14134.24,0.02,64.39,55470.61,ENVIADO,2023-01-08,PEDIDO COM DATA
5421,720,853,3.0,6866.42,0.14,80.39,17847.55,ENVIADO,2023-10-16,PEDIDO COM DATA
5424,612,983,1.0,13180.01,0.14,25.65,11360.46,CANCELADO,2022-01-02,PEDIDO COM DATA
5425,49,940,7.0,4398.91,0.28,140.65,22311.16,PAGO,2022-07-03,PEDIDO COM DATA
5426,773,536,1.0,3854.89,0.19,115.14,3237.6,ENVIADO,2024-08-20,PEDIDO COM DATA
5428,581,546,1.0,8685.99,0.18,117.03,7239.54,ENVIADO,,PEDIDO SEM DATA
5429,839,74,1.0,10675.91,0.16,109.9,9077.66,CANCELADO,2022-10-13,PEDIDO COM DATA
5431,297,628,9.0,13396.31,0.06,145.81,113478.59,PAGO,2023-10-20,PEDIDO COM DATA
5432,460,228,1.0,11152.75,0.27,72.67,8214.18,CANCELADO,2023-07-07,PEDIDO COM DATA
5434,136,647,5.0,3198.45,0.18,80.39,13258.09,PENDENTE,2023-04-24,PEDIDO COM DATA
5435,369,167,5.0,6749.81,0.29,116.59,24078.42,PENDENTE,2024-11-28,PEDIDO COM DATA
5436,241,839,3.0,3047.63,0.24,121.23,7069.83,ENVIADO,2025-01-13,PEDIDO COM DATA
5438,26,551,3.0,3551.11,0.19,19.92,8649.12,ENVIADO,2022-07-03,PEDIDO COM DATA
5441,788,776,-5.0,8618.74,0.26,145.73,12901.47,CANCELADO,2024-10-15,PEDIDO COM DATA
5442,218,78,5.0,14744.8,0.26,140.46,54696.22,ENVIADO,,PEDIDO SEM DATA
5443,47,268,8.0,5016.45,0.22,119.31,31421.96,PAGO,2022-07-19,PEDIDO COM DATA
5444,662,677,2.0,10313.57,0.1,59.97,18624.4,ENVIADO,2023-10-17,PEDIDO COM DATA
5445,412,274,5.0,11842.2,0.13,55.68,51569.25,PAGO,2022-02-14,PEDIDO COM DATA
5446,864,714,8.0,13380.51,0.0,117.55,88964.14,PAGO,2023-04-25,PEDIDO COM DATA
5447,587,718,6.0,1645.81,0.18,49.37,8146.76,PENDENTE,2024-02-15,PEDIDO COM DATA
5448,631,655,3.0,4026.61,0.28,22.39,8719.87,ENVIADO,,PEDIDO SEM DATA
5449,760,919,5.0,1789.86,0.18,57.8,7396.23,ENVIADO,2025-02-23,PEDIDO COM DATA
5450,322,105,8.0,8635.71,0.28,100.28,49841.97,PAGO,2023-07-29,PEDIDO COM DATA
5451,337,463,2.0,9557.4,0.07,129.05,17905.81,ENVIADO,2023-01-01,PEDIDO COM DATA
5457,381,416,8.0,2986.41,0.15,102.79,25248.04,ENVIADO,2023-01-16,PEDIDO COM DATA
5460,171,685,2.0,2545.16,0.17,48.35,4273.32,PENDENTE,2024-12-07,PEDIDO COM DATA
5462,294,881,7.0,12371.44,0.2,143.58,69423.64,ENVIADO,2023-02-17,PEDIDO COM DATA
5463,366,163,8.0,1488.68,0.13,67.74,10428.95,ENVIADO,2022-05-07,PEDIDO COM DATA
5465,632,499,7.0,1832.26,0.11,87.88,11502.86,PENDENTE,,PEDIDO SEM DATA
5468,236,369,8.0,14464.57,0.17,144.32,96189.06,PAGO,2024-01-07,PEDIDO COM DATA
5469,6,291,7.0,12450.93,0.1,135.04,78575.9,PAGO,2023-11-03,PEDIDO COM DATA
5470,961,368,8.0,242.91,0.23,96.96,1593.29,PAGO,2023-03-05,PEDIDO COM DATA
5472,669,162,2.0,14528.94,0.25,83.26,21876.67,CANCELADO,2025-03-12,PEDIDO COM DATA
5473,193,969,2.0,9909.19,0.12,48.46,17488.63,CANCELADO,2022-04-18,PEDIDO COM DATA
5474,990,958,4.0,2212.49,0.21,71.79,7063.26,PAGO,2024-05-21,PEDIDO COM DATA
5477,403,39,3.0,120.42,0.22,80.39,25248.04,ENVIADO,2023-12-18,PEDIDO COM DATA
5478,462,901,1.0,6513.57,0.0,88.41,4647.91,PAGO,2023-10-11,PEDIDO COM DATA
5481,537,843,6.0,6835.01,0.0,129.53,0.0,PAGO,2022-09-27,PEDIDO COM DATA
5482,605,568,3.0,4980.12,0.23,142.79,11646.87,ENVIADO,2024-02-10,PEDIDO COM DATA
5484,522,223,8.0,12826.69,0.28,84.64,73966.37,PAGO,2024-03-20,PEDIDO COM DATA
5487,519,586,4.0,2641.97,0.01,93.95,10556.15,PENDENTE,2024-04-13,PEDIDO COM DATA
5488,971,205,8.0,12897.88,0.14,128.98,88866.39,PENDENTE,2024-12-19,PEDIDO COM DATA
5489,891,401,3.0,11168.15,0.14,82.84,28896.67,ENVIADO,2023-10-01,PEDIDO COM DATA
5491,760,813,1.0,8523.22,0.17,148.22,7222.49,ENVIADO,2022-07-21,PEDIDO COM DATA
5492,310,596,8.0,7255.69,0.15,121.5,49460.19,PAGO,2022-10-01,PEDIDO COM DATA
5493,243,917,1.0,4508.89,0.09,101.35,4204.44,PAGO,2023-12-25,PEDIDO COM DATA
5494,255,803,4.0,1554.81,0.27,84.95,4625.0,CANCELADO,2023-12-03,PEDIDO COM DATA
5495,842,684,4.0,8084.84,0.25,100.38,24354.9,ENVIADO,2024-10-07,PEDIDO COM DATA
5496,971,178,5.0,4238.53,0.26,80.39,25248.04,ENVIADO,2022-12-03,PEDIDO COM DATA
5498,340,828,3.0,8510.49,0.11,117.67,22840.68,PAGO,2024-12-26,PEDIDO COM DATA
5499,163,508,6.0,10025.27,0.23,62.49,46379.24,CANCELADO,2022-07-30,PEDIDO COM DATA
5500,87,691,2.0,12468.46,0.05,25.21,23715.28,ENVIADO,2024-06-01,PEDIDO COM DATA
5503,570,639,6.0,10942.58,0.19,60.26,53241.2,CANCELADO,2024-04-09,PEDIDO COM DATA
5505,799,144,10.0,1178.88,0.13,123.44,10379.7,PENDENTE,2023-06-04,PEDIDO COM DATA
5506,401,17,4.0,7820.91,0.17,27.13,25992.55,PAGO,2023-04-06,PEDIDO COM DATA
5507,460,622,3.0,1612.4,0.26,16.02,3595.55,CANCELADO,,PEDIDO SEM DATA
5508,118,282,9.0,13104.55,0.0,97.31,87373.61,PENDENTE,2024-01-13,PEDIDO COM DATA
5509,527,201,2.0,13468.25,0.01,31.02,26698.15,CANCELADO,2024-02-09,PEDIDO COM DATA
5511,943,396,7.0,5138.25,0.22,17.75,28072.6,PAGO,2022-04-16,PEDIDO COM DATA
5513,538,852,2.0,4251.71,0.0,147.72,8651.14,PENDENTE,2024-09-20,PEDIDO COM DATA
5514,819,412,7.0,2590.13,0.03,80.39,17708.67,PAGO,2024-07-16,PEDIDO COM DATA
5515,888,621,1.0,2309.09,0.12,14.71,2046.71,PAGO,2024-04-06,PEDIDO COM DATA
5516,800,973,6.0,8963.64,0.24,126.55,41000.75,PENDENTE,2023-01-26,PEDIDO COM DATA
5517,116,603,7.0,14478.75,0.01,89.7,100427.44,ENVIADO,2025-03-30,PEDIDO COM DATA
5518,107,160,3.0,5553.76,0.1,57.69,15052.84,PENDENTE,2024-12-16,PEDIDO COM DATA
5520,917,831,1.0,10736.02,0.01,118.12,10746.78,PAGO,2024-11-06,PEDIDO COM DATA
5521,453,957,3.0,11551.41,0.16,61.63,29171.18,PAGO,2022-09-22,PEDIDO COM DATA
5523,317,65,7.0,5219.72,0.27,136.93,26809.7,ENVIADO,2023-05-18,PEDIDO COM DATA
5526,110,856,6.0,12958.78,0.15,122.04,-500.0,PENDENTE,2023-07-29,PEDIDO COM DATA
5528,370,534,8.0,12840.51,0.17,100.98,85361.97,ENVIADO,2025-01-01,PEDIDO COM DATA
5529,974,70,1.0,5028.79,0.22,131.77,4054.23,PAGO,2022-01-12,PEDIDO COM DATA
5530,50,307,4.0,10922.63,0.03,114.09,42493.89,PENDENTE,,PEDIDO SEM DATA
5531,256,981,4.0,11503.92,0.11,80.5,41034.46,PAGO,2024-04-26,PEDIDO COM DATA
5535,167,327,6.0,7444.64,0.18,77.19,36704.82,CANCELADO,2023-01-11,PEDIDO COM DATA
5537,664,999,2.0,12875.55,0.14,85.39,22231.34,ENVIADO,2025-02-16,PEDIDO COM DATA
5538,506,790,2.0,3829.91,0.17,133.78,25248.04,PAGO,2022-01-07,PEDIDO COM DATA
5539,651,105,9.0,14901.26,0.08,104.26,123486.69,PENDENTE,2022-05-23,PEDIDO COM DATA
5542,161,527,6.0,9810.41,0.15,29.73,50062.82,ENVIADO,,PEDIDO SEM DATA
5543,135,714,2.0,5793.14,0.17,34.26,9650.87,PENDENTE,2022-03-08,PEDIDO COM DATA
5544,29,392,2.0,9548.34,0.15,100.46,16332.64,PAGO,,PEDIDO SEM DATA
5545,745,736,9.0,7297.31,0.29,80.39,46674.09,PAGO,2023-05-15,PEDIDO COM DATA
5546,567,489,5.0,2723.38,0.04,79.03,13151.25,CANCELADO,2022-02-09,PEDIDO COM DATA
5547,313,948,9.0,7817.5,0.14,47.62,60555.07,ENVIADO,2022-12-20,PEDIDO COM DATA
5548,775,729,3.0,11372.89,0.01,95.52,33873.0,PAGO,2023-01-08,PEDIDO COM DATA
5550,452,329,-1.0,5142.27,0.15,57.5,43766.8,ENVIADO,,PEDIDO SEM DATA
5553,870,218,1.0,6727.46,0.03,143.76,6669.4,PENDENTE,2023-02-05,PEDIDO COM DATA
5554,75,816,8.0,11190.25,0.21,113.93,70836.31,ENVIADO,2024-02-15,PEDIDO COM DATA
5556,255,967,8.0,13370.43,0.05,80.39,101659.44,CANCELADO,2022-03-13,PEDIDO COM DATA
5557,245,201,5.0,4574.5,0.2,61.84,18359.84,CANCELADO,2024-06-14,PEDIDO COM DATA
5558,360,942,2.0,4101.59,0.04,39.93,7914.98,CANCELADO,2023-03-30,PEDIDO COM DATA
5559,974,726,7.0,5721.71,0.26,20.58,29659.04,ENVIADO,,PEDIDO SEM DATA
5560,645,609,8.0,12394.76,0.2,122.76,79449.22,CANCELADO,2022-03-01,PEDIDO COM DATA
5561,555,344,9.0,13961.93,0.07,129.13,-500.0,PAGO,2025-02-21,PEDIDO COM DATA
5563,931,644,2.0,6449.0,0.05,30.52,12283.62,ENVIADO,2024-06-23,PEDIDO COM DATA
5565,231,637,4.0,3235.96,0.09,30.18,11809.07,PENDENTE,2024-01-12,PEDIDO COM DATA
5566,289,708,5.0,14582.23,0.07,38.07,67845.44,PAGO,2025-04-02,PEDIDO COM DATA
5569,522,943,10.0,6550.8,0.11,80.39,58339.04,ENVIADO,2022-09-22,PEDIDO COM DATA
5570,799,364,8.0,9530.5,0.03,144.47,74101.15,ENVIADO,2022-05-03,PEDIDO COM DATA
5571,162,836,8.0,4264.21,0.12,112.99,30133.03,PENDENTE,2024-04-04,PEDIDO COM DATA
5573,636,575,5.0,12247.97,0.18,74.17,50290.85,CANCELADO,2024-03-04,PEDIDO COM DATA
5574,294,783,9.0,5451.43,0.13,100.96,42785.66,PAGO,2023-10-31,PEDIDO COM DATA
5575,681,389,5.0,903.75,0.06,102.47,4350.1,CANCELADO,2025-03-12,PEDIDO COM DATA
5576,327,93,5.0,11306.69,0.0,73.7,46431.13,ENVIADO,2022-04-04,PEDIDO COM DATA
5579,825,26,3.0,3788.19,0.2,129.56,9221.22,CANCELADO,2024-05-31,PEDIDO COM DATA
5580,372,661,4.0,5677.14,0.1,105.56,20543.26,ENVIADO,2022-04-11,PEDIDO COM DATA
5582,713,371,1.0,7219.99,0.2,34.44,5810.43,PENDENTE,2024-11-18,PEDIDO COM DATA
5585,969,136,10.0,8648.11,0.29,30.69,61432.27,ENVIADO,,PEDIDO SEM DATA
5586,256,754,10.0,12478.84,0.27,141.29,91236.82,PAGO,2022-04-26,PEDIDO COM DATA
5587,606,490,5.0,8873.45,0.07,58.37,41319.91,PAGO,,PEDIDO SEM DATA
5588,306,862,5.0,8100.11,0.12,111.72,35752.2,PENDENTE,2023-07-30,PEDIDO COM DATA
5590,186,419,3.0,4704.59,0.09,41.23,12884.76,ENVIADO,2024-02-24,PEDIDO COM DATA
5591,371,99,-5.0,5251.82,0.02,131.25,25865.17,PAGO,2022-08-12,PEDIDO COM DATA
5593,131,94,2.0,13580.89,0.0,128.98,26204.29,PENDENTE,2024-08-19,PEDIDO COM DATA
5594,225,221,6.0,6310.3,0.14,127.46,32688.61,CANCELADO,2023-12-02,PEDIDO COM DATA
5595,769,605,7.0,10520.96,0.26,98.86,54597.43,ENVIADO,2023-01-08,PEDIDO COM DATA
5596,470,639,1.0,8197.65,0.07,101.81,7725.62,PENDENTE,2024-11-18,PEDIDO COM DATA
5597,876,755,6.0,13698.09,0.17,97.0,68313.49,ENVIADO,2023-12-02,PEDIDO COM DATA
5599,768,975,10.0,9133.32,0.13,22.5,79482.38,ENVIADO,2024-08-05,PEDIDO COM DATA
5600,278,961,1.0,13025.82,0.11,80.39,11728.06,PENDENTE,2025-02-07,PEDIDO COM DATA
5601,333,332,5.0,4674.75,0.08,89.19,21593.04,PAGO,2022-10-20,PEDIDO COM DATA
5602,103,731,9.0,4770.03,0.26,56.66,31825.06,ENVIADO,2023-12-12,PEDIDO COM DATA
5610,717,644,10.0,9740.02,0.05,65.66,92595.85,ENVIADO,2024-11-13,PEDIDO COM DATA
5611,823,326,5.0,2295.64,0.16,91.52,25248.04,CANCELADO,2022-05-18,PEDIDO COM DATA
5613,520,938,3.0,1315.37,0.27,75.31,2955.97,CANCELADO,,PEDIDO SEM DATA
5614,275,432,5.0,13777.28,0.05,114.55,65556.63,CANCELADO,2022-10-07,PEDIDO COM DATA
5615,805,656,10.0,191.04,0.05,99.13,1914.01,ENVIADO,,PEDIDO SEM DATA
5616,138,160,5.0,3772.34,0.28,49.14,13629.56,CANCELADO,2023-10-19,PEDIDO COM DATA
5617,225,26,6.0,143.68,0.18,92.35,799.26,PENDENTE,2024-02-01,PEDIDO COM DATA
5618,517,481,7.0,3987.34,0.0,126.99,27759.26,CANCELADO,2022-10-08,PEDIDO COM DATA
5621,921,442,4.0,11499.17,0.07,118.06,42894.97,PENDENTE,2022-09-11,PEDIDO COM DATA
5622,795,785,7.0,11232.35,0.17,94.97,65354.92,CANCELADO,2024-12-29,PEDIDO COM DATA
5623,922,799,10.0,1185.64,0.29,79.1,8497.14,ENVIADO,2022-03-25,PEDIDO COM DATA
5624,635,629,6.0,7720.45,0.05,51.54,44058.1,PENDENTE,2022-06-08,PEDIDO COM DATA
5625,379,875,2.0,11792.25,0.12,84.78,20839.14,ENVIADO,2023-06-23,PEDIDO COM DATA
5626,971,912,3.0,6040.54,0.06,49.69,17084.01,CANCELADO,2022-08-04,PEDIDO COM DATA
5627,384,247,9.0,4471.86,0.01,125.49,39969.76,CANCELADO,2023-07-06,PEDIDO COM DATA
5629,319,805,4.0,3519.95,0.0,10.81,25248.04,ENVIADO,2023-02-06,PEDIDO COM DATA
5630,354,475,4.0,11011.61,0.09,104.07,40186.33,CANCELADO,2022-07-04,PEDIDO COM DATA
5633,560,471,4.0,14308.41,0.16,145.59,48221.85,PENDENTE,2023-08-08,PEDIDO COM DATA
5636,270,133,2.0,1509.12,0.2,135.0,25248.04,PENDENTE,2022-07-01,PEDIDO COM DATA
5637,871,839,2.0,14401.77,0.1,62.96,25986.15,PENDENTE,2023-01-27,PEDIDO COM DATA
5638,246,45,2.0,8740.02,0.24,138.36,13423.19,ENVIADO,2024-10-06,PEDIDO COM DATA
5639,396,105,3.0,6576.48,0.27,68.7,14471.19,PAGO,2025-03-24,PEDIDO COM DATA
5642,7,768,9.0,5015.72,0.14,77.56,38899.23,CANCELADO,2022-09-18,PEDIDO COM DATA
5643,137,432,7.0,14836.33,0.1,94.29,93563.17,CANCELADO,2022-03-17,PEDIDO COM DATA
5644,453,827,9.0,11584.06,0.08,26.6,25248.04,CANCELADO,2023-03-30,PEDIDO COM DATA
5645,338,445,9.0,10869.88,0.22,116.66,76423.22,PAGO,2022-06-09,PEDIDO COM DATA
5647,229,791,3.0,1109.39,0.2,14.92,2677.46,PENDENTE,2024-01-25,PEDIDO COM DATA
5648,452,752,9.0,12937.74,0.08,67.33,107191.82,PENDENTE,2024-10-21,PEDIDO COM DATA
5649,492,533,3.0,3007.87,0.05,105.56,8677.99,CANCELADO,2022-03-23,PEDIDO COM DATA
5650,93,487,2.0,11805.82,0.11,147.25,21161.61,PAGO,2022-09-26,PEDIDO COM DATA
5651,673,975,4.0,10314.84,0.22,141.25,32323.55,CANCELADO,2022-09-17,PEDIDO COM DATA
5652,149,440,8.0,3885.39,0.1,31.38,28006.19,PAGO,2024-07-02,PEDIDO COM DATA
5653,224,78,2.0,6565.89,0.27,109.54,9695.74,PAGO,2024-08-21,PEDIDO COM DATA
5654,359,815,8.0,10720.11,0.21,48.78,67799.88,PAGO,2025-04-10,PEDIDO COM DATA
5655,630,619,4.0,7693.59,0.12,60.89,27142.33,CANCELADO,2022-02-08,PEDIDO COM DATA
5657,601,671,-1.0,9412.59,0.27,40.52,61881.24,PAGO,2023-06-26,PEDIDO COM DATA
5658,45,394,3.0,1705.8,0.23,31.62,3972.02,PAGO,2024-10-11,PEDIDO COM DATA
5659,117,674,2.0,4821.48,0.05,27.24,9188.05,ENVIADO,2024-09-08,PEDIDO COM DATA
5660,366,742,6.0,12148.29,0.24,142.78,55538.98,ENVIADO,2024-01-02,PEDIDO COM DATA
5661,484,399,3.0,4516.67,0.17,93.21,11339.72,PENDENTE,2024-11-24,PEDIDO COM DATA
5663,21,534,7.0,2580.48,0.06,121.98,25248.04,CANCELADO,2022-03-06,PEDIDO COM DATA
5664,343,390,3.0,8698.23,0.29,62.0,18589.23,CANCELADO,2022-09-02,PEDIDO COM DATA
5665,646,934,4.0,8333.95,0.15,117.04,28452.47,CANCELADO,2025-03-12,PEDIDO COM DATA
5666,506,754,7.0,6475.06,0.02,138.36,44557.27,ENVIADO,2024-01-20,PEDIDO COM DATA
5667,3,911,5.0,10621.95,0.15,75.74,45219.03,PAGO,2022-01-25,PEDIDO COM DATA
5671,944,651,5.0,11420.6,0.18,40.1,46864.56,ENVIADO,2023-01-21,PEDIDO COM DATA
5672,784,407,6.0,4396.78,0.15,45.08,25248.04,PAGO,2022-06-23,PEDIDO COM DATA
5673,836,642,4.0,5335.71,0.0,24.59,18166.0,CANCELADO,2022-03-23,PEDIDO COM DATA
5674,737,274,5.0,14718.77,0.17,19.54,61102.44,CANCELADO,2022-02-10,PEDIDO COM DATA
5676,185,892,7.0,11802.59,0.08,13.6,76022.28,ENVIADO,2025-01-15,PEDIDO COM DATA
5677,403,697,7.0,6380.38,0.08,14.22,41103.87,PENDENTE,2024-03-08,PEDIDO COM DATA
5678,862,98,9.0,4450.44,0.02,74.15,39327.03,PAGO,2024-05-08,PEDIDO COM DATA
5679,496,247,-1.0,10521.09,0.15,80.39,44749.57,PAGO,2024-09-13,PEDIDO COM DATA
5680,763,46,3.0,9586.29,0.23,100.12,22244.45,PAGO,2023-04-18,PEDIDO COM DATA
5682,143,425,10.0,3136.03,0.02,40.34,30773.43,PAGO,2022-09-20,PEDIDO COM DATA
5683,602,709,2.0,6255.11,0.06,107.91,11867.52,PAGO,2022-05-26,PEDIDO COM DATA
5684,240,126,1.0,13508.81,0.26,41.84,25248.04,CANCELADO,2022-04-27,PEDIDO COM DATA
5685,216,523,1.0,7460.4,0.29,59.67,5356.55,CANCELADO,2025-02-14,PEDIDO COM DATA
5686,312,272,6.0,2174.27,0.09,61.12,11932.63,ENVIADO,2022-11-08,PEDIDO COM DATA
5689,752,327,9.0,555.61,0.22,114.45,4014.83,PAGO,2022-11-18,PEDIDO COM DATA
5692,791,976,9.0,11419.45,0.24,46.74,78155.78,CANCELADO,2022-10-03,PEDIDO COM DATA
5693,219,60,5.0,661.62,0.26,27.83,2475.82,PAGO,2024-01-23,PEDIDO COM DATA
